"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019",
"Mexico","MEX","Renewable internal freshwater resources per capita (cubic meters)","ER.H2O.INTR.PC","","","10175.3141951679","","","","","8710.24338251505","","","","","7478.52306227491","","","","","6505.4975510301","","","","","5755.80843397343","","","","","5164.13613263855","","","","","4697.09275683261","","","","","4322.96446876231","","","","","4022.23507283166","","","","","3746.43326271414","","","","","3487.55444027714","","3398.27647393637","","","","","",
"Marshall Islands","MHL","Renewable internal freshwater resources per capita (cubic meters)","ER.H2O.INTR.PC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Middle income","MIC","Renewable internal freshwater resources per capita (cubic meters)","ER.H2O.INTR.PC","","","12845.5073141955","","","","","11360.6205543286","","","","","10021.5960429173","","","","","8976.23366234265","","","","","8095.57437625438","","","","","7297.8242898227","","","","","7306.3527518475","","","","","6758.81758010787","","","","","6316.81781481864","","","","","5939.46185200083","","","","","5605.03273110127","","5476.96221416289","","","","","",
"North Macedonia","MKD","Renewable internal freshwater resources per capita (cubic meters)","ER.H2O.INTR.PC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2715.39766244489","","","","","2700.54280910463","","","","","2635.52452794827","","","","","2614.47275283646","","","","","2603.3154668757","","2598.93395579406","","","","","",
"Mali","MLI","Renewable internal freshwater resources per capita (cubic meters)","ER.H2O.INTR.PC","","","11149.5812960571","","","","","10514.8803958642","","","","","9760.1317487651","","","","","8938.8577659381","","","","","8120.54351339105","","","","","7442.11984318461","","","","","6779.40516143233","","","","","5943.90852404034","","","","","5164.89486383056","","","","","4395.13300551501","","","","","3754.81108638012","","3543.12156095764","","","","","",
"Malta","MLT","Renewable internal freshwater resources per capita (cubic meters)","ER.H2O.INTR.PC","","","155.912318616857","","","","","162.092761996469","","","","","166.969747065631","","","","","164.511190018569","","","","","154.956458769308","","","","","146.595642771093","","","","","137.3708577926","","","","","131.925776729338","","","","","127.535236344259","","","","","124.162822946273","","","","","120.230079899435","","116.210034103618","","","","","",
"Myanmar","MMR","Renewable internal freshwater resources per capita (cubic meters)","ER.H2O.INTR.PC","","","44189.5636234332","","","","","39472.555357996","","","","","35106.6361447775","","","","","31317.5782912917","","","","","28068.2925344051","","","","","25454.0522000942","","","","","23654.7208832555","","","","","22275.4083067907","","","","","21026.296685742","","","","","20213.0226882615","","","","","19508.4197211412","","19184.8607080606","","","","","",
"Middle East & North Africa (excluding high income)","MNA","Renewable internal freshwater resources per capita (cubic meters)","ER.H2O.INTR.PC","","","2194.95451392315","","","","","1920.43905553774","","","","","1683.3811580265","","","","","1476.04144077641","","","","","1273.5736473497","","","","","1093.05739816795","","","","","952.244347435952","","","","","856.209576676384","","","","","782.920606552227","","","","","717.64932670312","","","","","656.430053251932","","633.24204346224","","","","","",
"Montenegro","MNE","Renewable internal freshwater resources per capita (cubic meters)","ER.H2O.INTR.PC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mongolia","MNG","Renewable internal freshwater resources per capita (cubic meters)","ER.H2O.INTR.PC","","","34410.3373399623","","","","","29662.6891955359","","","","","25651.0426264309","","","","","22276.1487099357","","","","","19575.5591269076","","","","","17114.6643165151","","","","","15511.5121718569","","","","","14898.9568161443","","","","","14243.2010202716","","","","","13416.5053858787","","","","","12319.8967394402","","11836.2998910244","","","","","",
"Northern Mariana Islands","MNP","Renewable internal freshwater resources per capita (cubic meters)","ER.H2O.INTR.PC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mozambique","MOZ","Renewable internal freshwater resources per capita (cubic meters)","ER.H2O.INTR.PC","","","13360.3239405683","","","","","11915.3659751794","","","","","10617.9813343722","","","","","9340.19572319608","","","","","8228.17458234015","","","","","7844.30332693093","","","","","7264.95673873991","","","","","6116.90434875308","","","","","5345.29798970431","","","","","4627.81052977772","","","","","4034.16401985822","","3815.69573315056","","","","","",
"Mauritania","MRT","Renewable internal freshwater resources per capita (cubic meters)","ER.H2O.INTR.PC","","","443.61340865889","","","","","381.918452771964","","","","","328.556666989747","","","","","283.458763836331","","","","","244.85018841222","","","","","212.792782919974","","","","","186.685148496368","","","","","164.368048002045","","","","","143.983349765433","","","","","124.90175696179","","","","","107.916949274178","","101.757970701845","","","","","",
"Mauritius","MUS","Renewable internal freshwater resources per capita (cubic meters)","ER.H2O.INTR.PC","","","3928.04159069264","","","","","3509.30009171889","","","","","3228.67239479234","","","","","2985.74202364065","","","","","2771.72976692685","","","","","2655.19524516399","","","","","2536.79084431518","","","","","2395.74878688547","","","","","2283.70582946836","","","","","2219.21057089615","","","","","2190.49241887375","","2181.71609299139","","","","","",
"Malawi","MWI","Renewable internal freshwater resources per capita (cubic meters)","ER.H2O.INTR.PC","","","4204.1727586797","","","","","3709.95933296126","","","","","3254.98447227203","","","","","2822.68846910774","","","","","2458.12319096069","","","","","1982.52187099949","","","","","1666.32717229338","","","","","1572.34756947604","","","","","1377.87800640346","","","","","1209.7312762605","","","","","1048.32389960902","","990.819875822153","","","","","",
"Malaysia","MYS","Renewable internal freshwater resources per capita (cubic meters)","ER.H2O.INTR.PC","","","66725.4003581543","","","","","57732.5539438551","","","","","51217.3978082663","","","","","45346.8218758073","","","","","40079.5759249174","","","","","35104.7088730178","","","","","30522.0491282903","","","","","26898.1852211817","","","","","23958.6348386392","","","","","21706.2862527727","","","","","19953.1040132263","","19419.7128634738","","","","","",
"North America","NAC","Renewable internal freshwater resources per capita (cubic meters)","ER.H2O.INTR.PC","","","27628.2951177663","","","","","25866.632591592","","","","","24418.9867651634","","","","","23232.8557274951","","","","","22073.2892240889","","","","","21091.3625842971","","","","","19895.7289696809","","","","","18733.2918239546","","","","","17768.8454531531","","","","","16963.9532633869","","","","","16259.8622031184","","16019.2703343327","","","","","",
"Namibia","NAM","Renewable internal freshwater resources per capita (cubic meters)","ER.H2O.INTR.PC","","","9261.5562722236","","","","","8173.14326352549","","","","","7088.95021393439","","","","","6203.69885473274","","","","","5574.13600891862","","","","","4787.07985797294","","","","","4060.75843892843","","","","","3627.72904161995","","","","","3326.99080702751","","","","","3070.00100672111","","","","","2806.65432224766","","2709.56220336672","","","","","",
"New Caledonia","NCL","Renewable internal freshwater resources per capita (cubic meters)","ER.H2O.INTR.PC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Niger","NER","Renewable internal freshwater resources per capita (cubic meters)","ER.H2O.INTR.PC","","","975.411818869927","","","","","844.473955458101","","","","","734.025456422272","","","","","637.388905390179","","","","","551.743881120948","","","","","477.558632943386","","","","","408.555383184094","","","","","343.872163656426","","","","","287.120991062908","","","","","238.33196496738","","","","","196.682350866591","","181.911197502183","","","","","",
"Nigeria","NGA","Renewable internal freshwater resources per capita (cubic meters)","ER.H2O.INTR.PC","","","4699.14600144564","","","","","4222.21191824201","","","","","3767.10059119956","","","","","3288.53740260424","","","","","2854.28134323152","","","","","2509.99363620075","","","","","2206.43197884701","","","","","1947.86314257152","","","","","1718.55943722575","","","","","1510.182005837","","","","","1321.54296156474","","1252.79965292574","","","","","",
"Nicaragua","NIC","Renewable internal freshwater resources per capita (cubic meters)","ER.H2O.INTR.PC","","","82758.2552949124","","","","","71087.3081393602","","","","","61046.6490978423","","","","","52319.7372356756","","","","","45208.2313712131","","","","","39952.2108126234","","","","","35788.6517438834","","","","","32355.2130110213","","","","","29927.2243476555","","","","","27942.4799934884","","","","","26109.3725292627","","25428.4208673892","","","","","",
"Netherlands","NLD","Renewable internal freshwater resources per capita (cubic meters)","ER.H2O.INTR.PC","","","931.754173771645","","","","","873.140538081588","","","","","825.293412440458","","","","","793.869308182591","","","","","768.548749396515","","","","","750.083344487982","","","","","724.438866118824","","","","","704.647147940669","","","","","681.159722728362","","","","","671.481145786126","","","","","656.521930637623","","652.238054082156","","","","","",
"Norway","NOR","Renewable internal freshwater resources per capita (cubic meters)","ER.H2O.INTR.PC","","","104976.259426566","","","","","100936.996553609","","","","","97126.7763775475","","","","","94479.5032653551","","","","","92835.9110690298","","","","","91236.8443993833","","","","","89119.0534903291","","","","","86716.5460845096","","","","","84175.1027233731","","","","","81118.6215440441","","","","","76117.2548451522","","74359.1101200024","","","","","",
"Nepal","NPL","Renewable internal freshwater resources per capita (cubic meters)","ER.H2O.INTR.PC","","","18997.1480315859","","","","","17411.9805495351","","","","","15751.2353832191","","","","","14128.3452528475","","","","","12600.5829454352","","","","","11246.2240462314","","","","","9940.65698614527","","","","","8775.82353598829","","","","","8015.97468084429","","","","","7512.53260626775","","","","","7343.49808828218","","7366.1331658622","","","","","",
"Nauru","NRU","Renewable internal freshwater resources per capita (cubic meters)","ER.H2O.INTR.PC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"New Zealand","NZL","Renewable internal freshwater resources per capita (cubic meters)","ER.H2O.INTR.PC","","","131748.589846898","","","","","120039.646121655","","","","","112607.183442956","","","","","104800.974296519","","","","","103608.884382624","","","","","99865.6242365013","","","","","92589.9708355749","","","","","86478.1953296485","","","","","82816.2593389895","","","","","77418.438373029","","","","","74181.6201991788","","72510.366543229","","","","","",
"OECD members","OED","Renewable internal freshwater resources per capita (cubic meters)","ER.H2O.INTR.PC","","","13129.3989581811","","","","","12331.9983799664","","","","","11655.6591960273","","","","","11085.7682211547","","","","","10601.3261674141","","","","","10202.2174710255","","","","","9744.02872119891","","","","","9262.94169708101","","","","","8943.70306153799","","","","","8630.55169082964","","","","","8358.65689512309","","8251.96403362813","","","","","",
"Oman","OMN","Renewable internal freshwater resources per capita (cubic meters)","ER.H2O.INTR.PC","","","2418.70139921876","","","","","2120.84579330237","","","","","1803.24068110977","","","","","1431.77978408761","","","","","1085.17794205305","","","","","864.270620416665","","","","","705.903114797494","","","","","622.288046468915","","","","","599.608198871195","","","","","526.878717787952","","","","","400.225384066284","","347.630895447525","","","","","",
"Other small states","OSS","Renewable internal freshwater resources per capita (cubic meters)","ER.H2O.INTR.PC","","","67024.4583650035","","","","","60592.3376772261","","","","","54199.0151251866","","","","","48347.8457685721","","","","","42610.5813354452","","","","","36961.2066953944","","","","","30225.3292013478","","","","","26890.4746242228","","","","","24549.2438211507","","","","","21841.0658920524","","","","","19274.3534301305","","18484.3610718447","","","","","",
"Pakistan","PAK","Renewable internal freshwater resources per capita (cubic meters)","ER.H2O.INTR.PC","","","1165.28193742233","","","","","1025.05248781264","","","","","896.028341343854","","","","","775.104554910373","","","","","659.22260515065","","","","","559.592791447754","","","","","482.832554916541","","","","","419.663345911305","","","","","367.770714351149","","","","","327.755325048215","","","","","293.675602458812","","281.608182407348","","","","","",
"Panama","PAN","Renewable internal freshwater resources per capita (cubic meters)","ER.H2O.INTR.PC","","","113601.491622514","","","","","98003.6948684376","","","","","84961.0273940226","","","","","74328.0008706061","","","","","65870.7842818614","","","","","58923.4013037342","","","","","53028.8972551529","","","","","47864.107980867","","","","","43376.260801197","","","","","39552.0713442927","","","","","36227.4254871342","","35013.835078685","","","","","",
"Peru","PER","Renewable internal freshwater resources per capita (cubic meters)","ER.H2O.INTR.PC","","","152658.746025151","","","","","132478.891575513","","","","","115384.931796677","","","","","100932.931512424","","","","","89056.932669757","","","","","79308.7601189351","","","","","71450.9080012738","","","","","65090.7538048739","","","","","60551.3426679077","","","","","57918.2221527","","","","","55614.3216943844","","54535.7401684706","","","","","",
"Philippines","PHL","Renewable internal freshwater resources per capita (cubic meters)","ER.H2O.INTR.PC","","","17060.0212505893","","","","","14592.9949724543","","","","","12630.725370692","","","","","10978.8323528174","","","","","9575.48745578159","","","","","8364.79065076954","","","","","7366.9508679437","","","","","6558.86898479827","","","","","5887.03350513557","","","","","5357.6133060834","","","","","4927.34288313419","","4765.54617168554","","","","","",
"Palau","PLW","Renewable internal freshwater resources per capita (cubic meters)","ER.H2O.INTR.PC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Papua New Guinea","PNG","Renewable internal freshwater resources per capita (cubic meters)","ER.H2O.INTR.PC","","","342256.207613214","","","","","308454.186273981","","","","","274490.008872093","","","","","242533.760184677","","","","","212552.371869529","","","","","186601.804096993","","","","","165625.322436938","","","","","147063.116515298","","","","","131341.167126142","","","","","117646.816911884","","","","","104966.556161301","","100796.163856559","","","","","",
"Poland","POL","Renewable internal freshwater resources per capita (cubic meters)","ER.H2O.INTR.PC","","","1768.48078921755","","","","","1675.67262546482","","","","","1621.5079721621","","","","","1545.15618040852","","","","","1479.41728954689","","","","","1422.95677941343","","","","","1397.15528236652","","","","","1386.81685686239","","","","","1402.02693335591","","","","","1406.06538833637","","","","","1408.18561483748","","1410.0908574681","","","","","",
"Pre-demographic dividend","PRE","Renewable internal freshwater resources per capita (cubic meters)","ER.H2O.INTR.PC","","","18389.5569716586","","","","","16294.9842975912","","","","","14316.8855461174","","","","","12413.6483606558","","","","","10771.4821864391","","","","","9447.85345326743","","","","","8171.72210452602","","","","","7043.5850069082","","","","","6143.99634989022","","","","","5331.00196879326","","","","","4618.33245554984","","4357.16984971017","","","","","",
"Puerto Rico","PRI","Renewable internal freshwater resources per capita (cubic meters)","ER.H2O.INTR.PC","","","2897.57835908913","","","","","2683.62617616532","","","","","2520.18275939425","","","","","2298.70916148917","","","","","2166.31634381942","","","","","2062.84410999898","","","","","1980.37697451952","","","","","1888.58417366462","","","","","1856.83974766855","","","","","1876.81982133204","","","","","1953.50761923","","2008.55815511387","","","","","",
"Korea, Dem. People’s Rep.","PRK","Renewable internal freshwater resources per capita (cubic meters)","ER.H2O.INTR.PC","","","5643.66790569043","","","","","5067.04609514521","","","","","4405.64235218955","","","","","3988.9077406124","","","","","3720.4521137832","","","","","3447.92343922026","","","","","3200.01467230608","","","","","2999.74027621877","","","","","2870.67567521827","","","","","2769.93067442313","","","","","2701.54623603643","","2673.82325437653","","","","","",
"Portugal","PRT","Renewable internal freshwater resources per capita (cubic meters)","ER.H2O.INTR.PC","","","4225.04596127301","","","","","4281.92172647084","","","","","4403.02510998873","","","","","4018.75064445426","","","","","3833.82545863903","","","","","3788.62238810628","","","","","3818.13844851351","","","","","3759.03516250952","","","","","3646.96216209576","","","","","3604.29951197785","","","","","3613.93854250239","","3653.47307803761","","","","","",
"Paraguay","PRY","Renewable internal freshwater resources per capita (cubic meters)","ER.H2O.INTR.PC","","","58305.5509874568","","","","","51073.9052504848","","","","","45049.3116696199","","","","","39854.045628454","","","","","34730.7461796921","","","","","30063.7196684049","","","","","26321.6150403058","","","","","23408.8953802445","","","","","21149.819901149","","","","","19505.113590613","","","","","18220.0079981163","","17728.5459592098","","","","","",
"West Bank and Gaza","PSE","Renewable internal freshwater resources per capita (cubic meters)","ER.H2O.INTR.PC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","375.30198637358","","","","","300.016478737625","","","","","264.033013231241","","","","","232.365411206652","","","","","204.020203025228","","194.565675260303","","","","","",
"Pacific island small states","PSS","Renewable internal freshwater resources per capita (cubic meters)","ER.H2O.INTR.PC","","","","","","","","","","","","","103261.577390366","","","","","91244.2759972205","","","","","80347.6810645851","","","","","72724.44554708","","","","","67703.0726216094","","","","","61773.9245029889","","","","","57628.0502198173","","","","","53786.2273661741","","","","","49831.4410354884","","48473.8736010993","","","","","",
"Post-demographic dividend","PST","Renewable internal freshwater resources per capita (cubic meters)","ER.H2O.INTR.PC","","","12436.5672139123","","","","","11775.7219731022","","","","","11228.1312247213","","","","","10794.1104918271","","","","","10436.2458378702","","","","","10155.1966602899","","","","","9229.37477469393","","","","","8895.0259154787","","","","","8681.5550374126","","","","","8456.84498802338","","","","","8267.22953275102","","8193.88091173032","","","","","",
"French Polynesia","PYF","Renewable internal freshwater resources per capita (cubic meters)","ER.H2O.INTR.PC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","40165.1591343605","","","","","38063.1925122088","","","","","","","","","","","","",
"Qatar","QAT","Renewable internal freshwater resources per capita (cubic meters)","ER.H2O.INTR.PC","","","995.343215669546","","","","","648.884151004612","","","","","429.11877394636","","","","","307.155629175397","","","","","202.001255293515","","","","","132.654898282119","","","","","113.041108610301","","","","","104.610131117591","","","","","87.3814888557394","","","","","45.9606347163654","","","","","25.500051455461","","22.7716515709593","","","","","",
"Romania","ROU","Renewable internal freshwater resources per capita (cubic meters)","ER.H2O.INTR.PC","","","2269.15570595212","","","","","2169.52364980428","","","","","2051.50974029039","","","","","1947.95978101954","","","","","1882.26816778515","","","","","1846.66895866259","","","","","1859.23804406403","","","","","1879.04767841842","","","","","1950.25460992699","","","","","2029.40365509102","","","","","2112.86898243023","","2128.6877644504","","","","","",
"Russian Federation","RUS","Renewable internal freshwater resources per capita (cubic meters)","ER.H2O.INTR.PC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29000.1277834944","","","","","29151.8172625636","","","","","29675.2965117501","","","","","30195.0025758186","","","","","30111.3794226822","","29981.9914753522","","","","","",
"Rwanda","RWA","Renewable internal freshwater resources per capita (cubic meters)","ER.H2O.INTR.PC","","","3111.75864806861","","","","","2777.05103488999","","","","","2382.61005652053","","","","","2040.64842785223","","","","","1725.75343670173","","","","","1401.1834542948","","","","","1417.43571257627","","","","","1479.77359775486","","","","","1127.32079752606","","","","","1024.396045745","","","","","900.501418147549","","857.119528024876","","","","","",
"South Asia","SAS","Renewable internal freshwater resources per capita (cubic meters)","ER.H2O.INTR.PC","","","3345.93903482441","","","","","2997.68222205903","","","","","2676.59477977716","","","","","2383.3244066061","","","","","2117.068567277","","","","","1885.64789516376","","","","","1688.30652458107","","","","","1511.54336340016","","","","","1376.07054837362","","","","","1264.14286133463","","","","","1177.24328355648","","1147.33329312166","","","","","",
"Saudi Arabia","SAU","Renewable internal freshwater resources per capita (cubic meters)","ER.H2O.INTR.PC","","","550.107202141017","","","","","461.970670637048","","","","","375.412367021901","","","","","292.408455136684","","","","","218.403139981944","","","","","166.139738334066","","","","","138.867263205713","","","","","123.665813338203","","","","","110.064918581999","","","","","95.2963432370985","","","","","82.3181137545096","","77.6272104590763","","","","","",
"Sudan","SDN","Renewable internal freshwater resources per capita (cubic meters)","ER.H2O.INTR.PC","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","106.065853106218","0","101.651134627423","0","0","0","0","",
"Senegal","SEN","Renewable internal freshwater resources per capita (cubic meters)","ER.H2O.INTR.PC","","","7617.79682686283","","","","","6615.98853638948","","","","","5704.31358866991","","","","","4979.23965852452","","","","","4365.67503234914","","","","","3752.31574602582","","","","","3228.99749890364","","","","","2825.57743358059","","","","","2508.82488878759","","","","","2207.56596172868","","","","","1925.08710086434","","1820.14036104107","","","","","",
"Singapore","SGP","Renewable internal freshwater resources per capita (cubic meters)","ER.H2O.INTR.PC","","","342.817963661296","","","","","303.398058252427","","","","","278.758595056681","","","","","258.031221777835","","","","","226.717441297187","","","","","216.232657690369","","","","","185.718380362386","","","","","158.059534704342","","","","","143.679881224632","","","","","130.758865614537","","","","","112.942515835952","","109.694748766117","","","","","",
"Solomon Islands","SLB","Renewable internal freshwater resources per capita (cubic meters)","ER.H2O.INTR.PC","","","357485.604606526","","","","","307603.377443795","","","","","259052.343641337","","","","","215017.557362066","","","","","181377.740447236","","","","","155819.709275979","","","","","135456.59782724","","","","","117631.88850497","","","","","102656.671994709","","","","","90829.2897027627","","","","","80386.4303389538","","76139.6677448861","","","","","",
"Sierra Leone","SLE","Renewable internal freshwater resources per capita (cubic meters)","ER.H2O.INTR.PC","","","66980.1056527442","","","","","61614.1758815159","","","","","56044.5442037331","","","","","50465.0989683672","","","","","45195.5697042797","","","","","39622.1630531254","","","","","36800.8640842887","","","","","36906.3186154779","","","","","32220.6080592601","","","","","26712.8219708954","","","","","23835.8390014214","","22801.2992180294","","","","","",
"El Salvador","SLV","Renewable internal freshwater resources per capita (cubic meters)","ER.H2O.INTR.PC","","","5332.30167112902","","","","","4614.18150826169","","","","","4041.56999091616","","","","","3602.66251280985","","","","","3299.37767784184","","","","","3084.33860473046","","","","","2885.72154947185","","","","","2720.01871122277","","","","","2621.5436883694","","","","","2559.85692316007","","","","","2505.64170157278","","2482.87246899507","","","","","",
"San Marino","SMR","Renewable internal freshwater resources per capita (cubic meters)","ER.H2O.INTR.PC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Somalia","SOM","Renewable internal freshwater resources per capita (cubic meters)","ER.H2O.INTR.PC","","","2087.52432835644","","","","","1858.82761883253","","","","","1724.24198011949","","","","","1249.44269649725","","","","","907.98426886988","","","","","874.345861786612","","","","","822.437859336808","","","","","756.036288229762","","","","","631.48974113341","","","","","541.510331881755","","","","","471.864675502595","","446.974785258414","","","","","",
"Serbia","SRB","Renewable internal freshwater resources per capita (cubic meters)","ER.H2O.INTR.PC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1138.91621291325","","","","","1167.78859289878","","1179.0071377123","","","","","",
"Sub-Saharan Africa (excluding high income)","SSA","Renewable internal freshwater resources per capita (cubic meters)","ER.H2O.INTR.PC","","","17685.8148577557","","","","","15650.5776458208","","","","","13754.1059699995","","","","","11935.2162361812","","","","","10301.1968588286","","","","","8940.03267598137","","","","","7781.81567364137","","","","","6322.14528410969","","","","","5550.61658312701","","","","","4862.73859656764","","","","","4244.1474527912","","4019.25681873326","","","","","",
"South Sudan","SSD","Renewable internal freshwater resources per capita (cubic meters)","ER.H2O.INTR.PC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2570.78381319815","","2463.31484678703","","","","","",
"Sub-Saharan Africa","SSF","Renewable internal freshwater resources per capita (cubic meters)","ER.H2O.INTR.PC","","","17685.8148577557","","","","","15650.5776458208","","","","","13754.1059699995","","","","","11935.2162361812","","","","","10301.1968588286","","","","","8940.03267598137","","","","","7781.81567364137","","","","","6322.14528410969","","","","","5550.61658312701","","","","","4862.73859656764","","","","","4244.1474527912","","4019.25681873326","","","","","",
"Small states","SST","Renewable internal freshwater resources per capita (cubic meters)","ER.H2O.INTR.PC","","","76656.95063418","","","","","69654.8422605144","","","","","63303.3515526458","","","","","57498.4383392777","","","","","51753.413092018","","","","","46243.8895550231","","","","","39618.3063994495","","","","","36101.5934759978","","","","","33428.8386293635","","","","","30399.4950572331","","","","","27401.1714067659","","26440.8388823535","","","","","",
"Sao Tome and Principe","STP","Renewable internal freshwater resources per capita (cubic meters)","ER.H2O.INTR.PC","","","33809.4573427007","","","","","32036.6805296339","","","","","27972.3868914723","","","","","24741.8000226989","","","","","21915.4946568416","","","","","19772.5252598545","","","","","17499.3578217313","","","","","16049.2372931268","","","","","14784.9735837284","","","","","13108.8394467829","","","","","11570.8795991593","","11137.9625703148","","","","","",
"Suriname","SUR","Renewable internal freshwater resources per capita (cubic meters)","ER.H2O.INTR.PC","","","325770.414123299","","","","","284760.973364782","","","","","269089.742788259","","","","","276799.968685256","","","","","274299.01363183","","","","","259817.288084884","","","","","235347.256064946","","","","","217984.371181145","","","","","205294.099349902","","","","","193669.170020013","","","","","182911.620430674","","178935.173052001","","","","","",
"Slovak Republic","SVK","Renewable internal freshwater resources per capita (cubic meters)","ER.H2O.INTR.PC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2340.57568130722","","","","","2343.35246699221","","","","","2344.35091435267","","","","","2330.06304669798","","2325.30285685602","","","","","",
"Slovenia","SVN","Renewable internal freshwater resources per capita (cubic meters)","ER.H2O.INTR.PC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9351.37425632282","","","","","9401.01391974445","","","","","9360.60124440344","","","","","9251.17510239718","","","","","9075.62322601219","","9054.40401943763","","","","","",
"Sweden","SWE","Renewable internal freshwater resources per capita (cubic meters)","ER.H2O.INTR.PC","","","22614.2974200657","","","","","21733.7950726818","","","","","21053.1499698361","","","","","20723.4043584591","","","","","20539.8916526721","","","","","20362.466187589","","","","","19727.581708817","","","","","19330.6354850328","","","","","19159.7540290946","","","","","18692.4224198882","","","","","17963.3660784837","","17635.9385361759","","","","","",
"Eswatini","SWZ","Renewable internal freshwater resources per capita (cubic meters)","ER.H2O.INTR.PC","","","7539.49668147911","","","","","6687.65848357344","","","","","5776.31230595201","","","","","4959.98196370195","","","","","4191.73371058937","","","","","3526.43221235534","","","","","3045.00728379583","","","","","2740.22083688835","","","","","2590.62527292335","","","","","2532.00492590049","","","","","2446.05703019027","","2410.9126674283","","","","","",
"Sint Maarten (Dutch part)","SXM","Renewable internal freshwater resources per capita (cubic meters)","ER.H2O.INTR.PC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Seychelles","SYC","Renewable internal freshwater resources per capita (cubic meters)","ER.H2O.INTR.PC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Syrian Arab Republic","SYR","Renewable internal freshwater resources per capita (cubic meters)","ER.H2O.INTR.PC","","","1462.84772887352","","","","","1242.35503970763","","","","","1048.80178219834","","","","","884.792279132859","","","","","743.673742029255","","","","","627.76981867205","","","","","540.808481381424","","","","","469.973738932356","","","","","417.451192393257","","","","","358.784026001479","","","","","348.880307981283","","381.071008297217","","","","","",
"Turks and Caicos Islands","TCA","Renewable internal freshwater resources per capita (cubic meters)","ER.H2O.INTR.PC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Chad","TCD","Renewable internal freshwater resources per capita (cubic meters)","ER.H2O.INTR.PC","","","4805.7884761037","","","","","4367.03471064756","","","","","3931.5800233798","","","","","3525.05893898546","","","","","3179.20410532746","","","","","2771.18492357164","","","","","2359.69712815421","","","","","1999.06896694646","","","","","1663.11259505104","","","","","1386.5748495289","","","","","1173.27284460001","","1097.81060703145","","","","","",
"East Asia & Pacific (IDA & IBRD countries)","TEA","Renewable internal freshwater resources per capita (cubic meters)","ER.H2O.INTR.PC","","","9747.14627724458","","","","","8572.5636882117","","","","","7505.54773994101","","","","","6803.25597667251","","","","","6284.57476798366","","","","","5784.41320471085","","","","","5343.9127543471","","","","","5018.39554908661","","","","","4774.2090671529","","","","","4589.34012930342","","","","","4426.77573843284","","4362.65088914242","","","","","",
"Europe & Central Asia (IDA & IBRD countries)","TEC","Renewable internal freshwater resources per capita (cubic meters)","ER.H2O.INTR.PC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12139.1722407799","","","","","12049.4077426128","","","","","12062.3184086839","","","","","11816.105249732","","","","","11571.6020002131","","11444.7056277791","","","","","",
